==== Training 784x10x10 ANN ======
Epoch 20: 9220 / 10000
Epoch 21: 9202 / 10000
Epoch 22: 9259 / 10000
Epoch 23: 9282 / 10000
Epoch 24: 9250 / 10000
Epoch 25: 9272 / 10000
Epoch 26: 9260 / 10000
Epoch 27: 9272 / 10000
Epoch 28: 9282 / 10000
Epoch 29: 9267 / 10000
Epoch 30: 9270 / 10000
Epoch 31: 9243 / 10000
Epoch 32: 9266 / 10000
Epoch 33: 9304 / 10000
Epoch 34: 9281 / 10000
Epoch 35: 9300 / 10000
Epoch 36: 9275 / 10000
Epoch 37: 9275 / 10000
Epoch 38: 9268 / 10000
Epoch 39: 9269 / 10000
Epoch 40: 9284 / 10000
Epoch 41: 9284 / 10000
Epoch 42: 9281 / 10000
Epoch 43: 9273 / 10000
Epoch 44: 9275 / 10000
Epoch 45: 9263 / 10000
Epoch 46: 9271 / 10000
Epoch 47: 9304 / 10000
Epoch 48: 9261 / 10000
Epoch 49: 9251 / 10000
==== Training 784x10x20x10 ANN DONE... ======
==== Training 784x10x30x10 ANN ======
Epoch 0: 8307 / 10000
Epoch 1: 8829 / 10000
Epoch 2: 8881 / 10000
Epoch 3: 8973 / 10000
Epoch 4: 9003 / 10000
Epoch 5: 9007 / 10000
Epoch 6: 9079 / 10000
Epoch 7: 9081 / 10000
Epoch 8: 9086 / 10000
Epoch 9: 9162 / 10000
Epoch 10: 9118 / 10000
Epoch 11: 9117 / 10000
Epoch 12: 9141 / 10000
Epoch 13: 9172 / 10000
Epoch 14: 9179 / 10000
Epoch 15: 9166 / 10000
Epoch 16: 9175 / 10000
Epoch 17: 9174 / 10000
Epoch 18: 9166 / 10000
Epoch 19: 9187 / 10000
Epoch 20: 9172 / 10000
Epoch 21: 9207 / 10000
Epoch 22: 9193 / 10000
Epoch 23: 9206 / 10000
Epoch 24: 9190 / 10000
Epoch 25: 9217 / 10000
Epoch 26: 9208 / 10000
Epoch 27: 9184 / 10000
Epoch 28: 9202 / 10000
Epoch 29: 9215 / 10000
Epoch 30: 9197 / 10000
Epoch 31: 9207 / 10000
Epoch 32: 9207 / 10000
Epoch 33: 9193 / 10000
Epoch 34: 9175 / 10000
Epoch 35: 9213 / 10000
Epoch 36: 9194 / 10000
Epoch 37: 9212 / 10000
Epoch 38: 9205 / 10000
Epoch 39: 9195 / 10000
Epoch 40: 9232 / 10000
Epoch 41: 9201 / 10000
Epoch 42: 9233 / 10000
Epoch 43: 9230 / 10000
Epoch 44: 9225 / 10000
Epoch 45: 9212 / 10000
Epoch 46: 9226 / 10000
Epoch 47: 9233 / 10000
Epoch 48: 9215 / 10000
Epoch 49: 9246 / 10000
==== Training 784x10x30x10 ANN DONE... ======
==== Training 784x10x40x10 ANN ======
Epoch 0: 8541 / 10000
Epoch 1: 8846 / 10000
Epoch 2: 9017 / 10000
Epoch 3: 9011 / 10000
Epoch 4: 9107 / 10000
Epoch 5: 9145 / 10000
Epoch 6: 9163 / 10000
Epoch 7: 9148 / 10000
Epoch 8: 9195 / 10000
Epoch 9: 9208 / 10000
Epoch 10: 9199 / 10000
Epoch 11: 9217 / 10000
Epoch 12: 9220 / 10000
Epoch 13: 9214 / 10000
Epoch 14: 9251 / 10000
Epoch 15: 9243 / 10000
Epoch 16: 9284 / 10000
Epoch 17: 9295 / 10000
Epoch 18: 9270 / 10000
Epoch 19: 9295 / 10000
Epoch 20: 9310 / 10000
Epoch 21: 9278 / 10000
Epoch 22: 9305 / 10000
Epoch 23: 9311 / 10000
Epoch 24: 9329 / 10000
Epoch 25: 9311 / 10000
Epoch 26: 9257 / 10000
Epoch 27: 9324 / 10000
Epoch 28: 9296 / 10000
Epoch 29: 9319 / 10000
Epoch 30: 9324 / 10000
Epoch 31: 9288 / 10000
Epoch 32: 9319 / 10000
Epoch 33: 9307 / 10000
Epoch 34: 9323 / 10000
Epoch 35: 9319 / 10000
Epoch 36: 9327 / 10000
Epoch 37: 9337 / 10000
Epoch 38: 9304 / 10000
Epoch 39: 9285 / 10000
Epoch 40: 9319 / 10000
Epoch 41: 9327 / 10000
Epoch 42: 9330 / 10000
Epoch 43: 9310 / 10000
Epoch 44: 9336 / 10000
Epoch 45: 9309 / 10000
Epoch 46: 9320 / 10000
Epoch 47: 9341 / 10000
Epoch 48: 9330 / 10000
Epoch 49: 9315 / 10000
==== Training 784x10x40x10 ANN DONE... ======
==== Training 784x10x50x10 ANN ======
Epoch 0: 8613 / 10000
Epoch 1: 8892 / 10000
Epoch 2: 8994 / 10000
Epoch 3: 9084 / 10000
Epoch 4: 9170 / 10000
Epoch 5: 9187 / 10000
Epoch 6: 9155 / 10000
Epoch 7: 9197 / 10000
Epoch 8: 9190 / 10000
Epoch 9: 9258 / 10000
Epoch 10: 9284 / 10000
Epoch 11: 9232 / 10000
Epoch 12: 9279 / 10000
Epoch 13: 9269 / 10000
Epoch 14: 9272 / 10000
Epoch 15: 9277 / 10000
Epoch 16: 9274 / 10000
Epoch 17: 9291 / 10000
Epoch 18: 9272 / 10000
Epoch 19: 9309 / 10000
Epoch 20: 9292 / 10000
Epoch 21: 9294 / 10000
Epoch 22: 9322 / 10000
Epoch 23: 9298 / 10000
Epoch 24: 9322 / 10000
Epoch 25: 9313 / 10000
Epoch 26: 9355 / 10000
Epoch 27: 9325 / 10000
Epoch 28: 9304 / 10000
Epoch 29: 9346 / 10000
Epoch 30: 9299 / 10000
Epoch 31: 9321 / 10000
Epoch 32: 9302 / 10000
Epoch 33: 9291 / 10000
Epoch 34: 9317 / 10000
Epoch 35: 9326 / 10000
Epoch 36: 9297 / 10000
Epoch 37: 9323 / 10000
Epoch 38: 9328 / 10000
Epoch 39: 9328 / 10000
Epoch 40: 9287 / 10000
Epoch 41: 9323 / 10000
Epoch 42: 9334 / 10000
Epoch 43: 9310 / 10000
Epoch 44: 9340 / 10000
Epoch 45: 9292 / 10000
Epoch 46: 9319 / 10000
Epoch 47: 9339 / 10000
Epoch 48: 9310 / 10000
Epoch 49: 9329 / 10000
==== Training 784x10x50x10 ANN DONE... ======
==== Training 784x20x10x10 ANN ======
Epoch 0: 8320 / 10000
Epoch 1: 8775 / 10000
Epoch 2: 8958 / 10000
Epoch 3: 9057 / 10000
Epoch 4: 9114 / 10000
Epoch 5: 9168 / 10000
Epoch 6: 9183 / 10000
Epoch 7: 9182 / 10000
Epoch 8: 9220 / 10000
Epoch 9: 9274 / 10000
Epoch 10: 9250 / 10000
Epoch 11: 9287 / 10000
Epoch 12: 9264 / 10000
Epoch 13: 9301 / 10000
Epoch 14: 9318 / 10000
Epoch 15: 9269 / 10000
Epoch 16: 9319 / 10000
Epoch 17: 9336 / 10000
Epoch 18: 9326 / 10000
Epoch 19: 9333 / 10000
Epoch 20: 9329 / 10000
Epoch 21: 9323 / 10000
Epoch 22: 9336 / 10000
Epoch 23: 9336 / 10000
Epoch 24: 9351 / 10000
Epoch 25: 9336 / 10000
Epoch 26: 9344 / 10000
Epoch 27: 9340 / 10000
Epoch 28: 9355 / 10000
Epoch 29: 9361 / 10000
Epoch 30: 9343 / 10000
Epoch 31: 9364 / 10000
Epoch 32: 9377 / 10000
Epoch 33: 9362 / 10000
Epoch 34: 9369 / 10000
Epoch 35: 9368 / 10000
Epoch 36: 9343 / 10000
Epoch 37: 9378 / 10000
Epoch 38: 9360 / 10000
Epoch 39: 9347 / 10000
Epoch 40: 9340 / 10000
Epoch 41: 9377 / 10000
Epoch 42: 9375 / 10000
Epoch 43: 9379 / 10000
Epoch 44: 9392 / 10000
Epoch 45: 9405 / 10000
Epoch 46: 9368 / 10000
Epoch 47: 9405 / 10000
Epoch 48: 9380 / 10000
Epoch 49: 9397 / 10000
==== Training 784x20x10x10 ANN DONE... ======
==== Training 784x20x20x10 ANN ======
Epoch 0: 8709 / 10000
Epoch 1: 8993 / 10000
Epoch 2: 9097 / 10000
Epoch 3: 9176 / 10000
Epoch 4: 9228 / 10000
Epoch 5: 9257 / 10000
Epoch 6: 9287 / 10000
Epoch 7: 9275 / 10000
Epoch 8: 9297 / 10000
Epoch 9: 9311 / 10000
Epoch 10: 9299 / 10000
Epoch 11: 9287 / 10000
Epoch 12: 9305 / 10000
Epoch 13: 9314 / 10000
Epoch 14: 9362 / 10000
Epoch 15: 9348 / 10000
Epoch 16: 9361 / 10000
Epoch 17: 9347 / 10000
Epoch 18: 9357 / 10000
Epoch 19: 9376 / 10000
Epoch 20: 9361 / 10000
Epoch 21: 9402 / 10000
Epoch 22: 9376 / 10000
Epoch 23: 9377 / 10000
Epoch 24: 9385 / 10000
Epoch 25: 9382 / 10000
Epoch 26: 9372 / 10000
Epoch 27: 9387 / 10000
Epoch 28: 9371 / 10000
Epoch 29: 9389 / 10000
Epoch 30: 9394 / 10000
Epoch 31: 9389 / 10000
Epoch 32: 9400 / 10000
Epoch 33: 9400 / 10000
Epoch 34: 9409 / 10000
Epoch 35: 9366 / 10000
Epoch 36: 9379 / 10000
Epoch 37: 9399 / 10000
Epoch 38: 9368 / 10000
Epoch 39: 9402 / 10000
Epoch 40: 9378 / 10000
Epoch 41: 9383 / 10000
Epoch 42: 9406 / 10000
Epoch 43: 9394 / 10000
Epoch 44: 9396 / 10000
Epoch 45: 9413 / 10000
Epoch 46: 9392 / 10000
Epoch 47: 9401 / 10000
Epoch 48: 9389 / 10000
Epoch 49: 9390 / 10000
==== Training 784x20x20x10 ANN DONE... ======
==== Training 784x20x30x10 ANN ======
Epoch 0: 8704 / 10000
Epoch 1: 9003 / 10000
Epoch 2: 9091 / 10000
Epoch 3: 9175 / 10000
Epoch 4: 9206 / 10000
Epoch 5: 9210 / 10000
Epoch 6: 9271 / 10000
Epoch 7: 9278 / 10000
Epoch 8: 9304 / 10000
Epoch 9: 9305 / 10000
Epoch 10: 9310 / 10000
Epoch 11: 9323 / 10000
Epoch 12: 9355 / 10000
Epoch 13: 9352 / 10000
Epoch 14: 9339 / 10000
Epoch 15: 9380 / 10000
Epoch 16: 9369 / 10000
Epoch 17: 9385 / 10000
Epoch 18: 9367 / 10000
Epoch 19: 9356 / 10000
Epoch 20: 9371 / 10000
Epoch 21: 9355 / 10000
Epoch 22: 9393 / 10000
Epoch 23: 9395 / 10000
Epoch 24: 9401 / 10000
Epoch 25: 9398 / 10000
Epoch 26: 9400 / 10000
Epoch 27: 9400 / 10000
Epoch 28: 9395 / 10000
Epoch 29: 9410 / 10000
Epoch 30: 9418 / 10000
Epoch 31: 9416 / 10000
Epoch 32: 9389 / 10000
Epoch 33: 9409 / 10000
Epoch 34: 9417 / 10000
Epoch 35: 9414 / 10000
Epoch 36: 9429 / 10000
Epoch 37: 9423 / 10000
Epoch 38: 9431 / 10000
Epoch 39: 9398 / 10000
Epoch 40: 9369 / 10000
Epoch 41: 9435 / 10000
Epoch 42: 9434 / 10000
Epoch 43: 9419 / 10000
Epoch 44: 9412 / 10000
Epoch 45: 9430 / 10000
Epoch 46: 9437 / 10000
Epoch 47: 9418 / 10000
Epoch 48: 9425 / 10000
Epoch 49: 9409 / 10000
==== Training 784x20x30x10 ANN DONE... ======
==== Training 784x20x40x10 ANN ======
Epoch 0: 8810 / 10000
Epoch 1: 9056 / 10000
Epoch 2: 9230 / 10000
Epoch 3: 9248 / 10000
Epoch 4: 9301 / 10000
Epoch 5: 9329 / 10000
Epoch 6: 9331 / 10000
Epoch 7: 9345 / 10000
Epoch 8: 9356 / 10000
Epoch 9: 9330 / 10000
Epoch 10: 9380 / 10000
Epoch 11: 9393 / 10000
Epoch 12: 9399 / 10000
Epoch 13: 9390 / 10000
Epoch 14: 9384 / 10000
Epoch 15: 9426 / 10000
Epoch 16: 9398 / 10000
Epoch 17: 9424 / 10000
Epoch 18: 9423 / 10000
Epoch 19: 9427 / 10000
Epoch 20: 9426 / 10000
Epoch 21: 9406 / 10000
Epoch 22: 9433 / 10000
Epoch 23: 9431 / 10000
Epoch 24: 9453 / 10000
Epoch 25: 9418 / 10000
Epoch 26: 9424 / 10000
Epoch 27: 9419 / 10000
Epoch 28: 9432 / 10000
Epoch 29: 9432 / 10000
Epoch 30: 9434 / 10000
Epoch 31: 9437 / 10000
Epoch 32: 9447 / 10000
Epoch 33: 9447 / 10000
Epoch 34: 9433 / 10000
Epoch 35: 9417 / 10000
Epoch 36: 9444 / 10000
Epoch 37: 9437 / 10000
Epoch 38: 9465 / 10000
Epoch 39: 9460 / 10000
Epoch 40: 9454 / 10000
Epoch 41: 9423 / 10000
Epoch 42: 9437 / 10000
Epoch 43: 9425 / 10000
Epoch 44: 9430 / 10000
Epoch 45: 9433 / 10000
Epoch 46: 9433 / 10000
Epoch 47: 9429 / 10000
Epoch 48: 9439 / 10000
Epoch 49: 9430 / 10000
==== Training 784x20x40x10 ANN DONE... ======
==== Training 784x20x50x10 ANN ======
Epoch 0: 8728 / 10000
Epoch 1: 8916 / 10000
Epoch 2: 9092 / 10000
Epoch 3: 9172 / 10000
Epoch 4: 9205 / 10000
Epoch 5: 9261 / 10000
Epoch 6: 9315 / 10000
Epoch 7: 9304 / 10000
Epoch 8: 9287 / 10000
Epoch 9: 9332 / 10000
Epoch 10: 9353 / 10000
Epoch 11: 9386 / 10000
Epoch 12: 9408 / 10000
Epoch 13: 9392 / 10000
Epoch 14: 9415 / 10000
Epoch 15: 9418 / 10000
Epoch 16: 9430 / 10000
Epoch 17: 9424 / 10000
Epoch 18: 9433 / 10000
Epoch 19: 9442 / 10000
Epoch 20: 9439 / 10000
Epoch 21: 9447 / 10000
Epoch 22: 9436 / 10000
Epoch 23: 9420 / 10000
Epoch 24: 9442 / 10000
Epoch 25: 9437 / 10000
Epoch 26: 9456 / 10000
Epoch 27: 9468 / 10000
Epoch 28: 9453 / 10000
Epoch 29: 9451 / 10000
Epoch 30: 9445 / 10000
Epoch 31: 9459 / 10000
Epoch 32: 9453 / 10000
Epoch 33: 9474 / 10000
Epoch 34: 9461 / 10000
Epoch 35: 9457 / 10000
Epoch 36: 9445 / 10000
Epoch 37: 9451 / 10000
Epoch 38: 9471 / 10000
Epoch 39: 9455 / 10000
Epoch 40: 9475 / 10000
Epoch 41: 9474 / 10000
Epoch 42: 9458 / 10000
Epoch 43: 9481 / 10000
Epoch 44: 9466 / 10000
Epoch 45: 9462 / 10000
Epoch 46: 9478 / 10000
Epoch 47: 9487 / 10000
Epoch 48: 9482 / 10000
Epoch 49: 9483 / 10000
==== Training 784x20x50x10 ANN DONE... ======
==== Training 784x30x10x10 ANN ======
Epoch 0: 8289 / 10000
Epoch 1: 8888 / 10000
Epoch 2: 9093 / 10000
Epoch 3: 9161 / 10000
Epoch 4: 9235 / 10000
Epoch 5: 9243 / 10000
Epoch 6: 9295 / 10000
Epoch 7: 9318 / 10000
Epoch 8: 9355 / 10000
Epoch 9: 9337 / 10000
Epoch 10: 9391 / 10000
Epoch 11: 9360 / 10000
Epoch 12: 9371 / 10000
Epoch 13: 9421 / 10000
Epoch 14: 9396 / 10000
Epoch 15: 9376 / 10000
Epoch 16: 9385 / 10000
Epoch 17: 9410 / 10000
Epoch 18: 9401 / 10000
Epoch 19: 9394 / 10000
Epoch 20: 9411 / 10000
Epoch 21: 9453 / 10000
Epoch 22: 9409 / 10000
Epoch 23: 9413 / 10000
Epoch 24: 9431 / 10000
Epoch 25: 9439 / 10000
Epoch 26: 9437 / 10000
Epoch 27: 9452 / 10000
Epoch 28: 9441 / 10000
Epoch 29: 9430 / 10000
Epoch 30: 9440 / 10000
Epoch 31: 9453 / 10000
Epoch 32: 9439 / 10000
Epoch 33: 9427 / 10000
Epoch 34: 9458 / 10000
Epoch 35: 9438 / 10000
Epoch 36: 9440 / 10000
Epoch 37: 9453 / 10000
Epoch 38: 9439 / 10000
Epoch 39: 9442 / 10000
Epoch 40: 9452 / 10000
Epoch 41: 9454 / 10000
Epoch 42: 9444 / 10000
Epoch 43: 9452 / 10000
Epoch 44: 9412 / 10000
Epoch 45: 9432 / 10000
Epoch 46: 9459 / 10000
Epoch 47: 9446 / 10000
Epoch 48: 9436 / 10000
Epoch 49: 9421 / 10000
==== Training 784x30x10x10 ANN DONE... ======
==== Training 784x30x20x10 ANN ======
Epoch 0: 8744 / 10000
Epoch 1: 8993 / 10000
Epoch 2: 9106 / 10000
Epoch 3: 9169 / 10000
Epoch 4: 9202 / 10000
Epoch 5: 9238 / 10000
Epoch 6: 9295 / 10000
Epoch 7: 9296 / 10000
Epoch 8: 9319 / 10000
Epoch 9: 9373 / 10000
Epoch 10: 9366 / 10000
Epoch 11: 9362 / 10000
Epoch 12: 9382 / 10000
Epoch 13: 9355 / 10000
Epoch 14: 9408 / 10000
Epoch 15: 9401 / 10000
Epoch 16: 9403 / 10000
Epoch 17: 9388 / 10000
Epoch 18: 9447 / 10000
Epoch 19: 9434 / 10000
Epoch 20: 9431 / 10000
Epoch 21: 9429 / 10000
Epoch 22: 9440 / 10000
Epoch 23: 9451 / 10000
Epoch 24: 9447 / 10000
Epoch 25: 9440 / 10000
Epoch 26: 9434 / 10000
Epoch 27: 9452 / 10000
Epoch 28: 9454 / 10000
Epoch 29: 9444 / 10000
Epoch 30: 9422 / 10000
Epoch 31: 9472 / 10000
Epoch 32: 9437 / 10000
Epoch 33: 9448 / 10000
Epoch 34: 9447 / 10000
Epoch 35: 9458 / 10000
Epoch 36: 9411 / 10000
Epoch 37: 9433 / 10000
Epoch 38: 9446 / 10000
Epoch 39: 9452 / 10000
Epoch 40: 9442 / 10000
Epoch 41: 9450 / 10000
Epoch 42: 9464 / 10000
Epoch 43: 9457 / 10000
Epoch 44: 9437 / 10000
Epoch 45: 9444 / 10000
Epoch 46: 9440 / 10000
Epoch 47: 9447 / 10000
Epoch 48: 9456 / 10000
Epoch 49: 9462 / 10000
==== Training 784x30x20x10 ANN DONE... ======
==== Training 784x30x30x10 ANN ======
Epoch 0: 8816 / 10000
Epoch 1: 9107 / 10000
Epoch 2: 9197 / 10000
Epoch 3: 9250 / 10000
Epoch 4: 9260 / 10000
Epoch 5: 9312 / 10000
Epoch 6: 9329 / 10000
Epoch 7: 9375 / 10000
Epoch 8: 9400 / 10000
Epoch 9: 9410 / 10000
Epoch 10: 9418 / 10000
Epoch 11: 9445 / 10000
Epoch 12: 9417 / 10000
Epoch 13: 9449 / 10000
Epoch 14: 9423 / 10000
Epoch 15: 9443 / 10000
Epoch 16: 9437 / 10000
Epoch 17: 9467 / 10000
Epoch 18: 9450 / 10000
Epoch 19: 9460 / 10000
Epoch 20: 9445 / 10000
Epoch 21: 9465 / 10000
Epoch 22: 9476 / 10000
Epoch 23: 9469 / 10000
Epoch 24: 9464 / 10000
Epoch 25: 9467 / 10000
Epoch 26: 9469 / 10000
Epoch 27: 9472 / 10000
Epoch 28: 9481 / 10000
Epoch 29: 9483 / 10000
Epoch 30: 9471 / 10000
Epoch 31: 9493 / 10000
Epoch 32: 9495 / 10000
Epoch 33: 9480 / 10000
Epoch 34: 9489 / 10000
Epoch 35: 9492 / 10000
Epoch 36: 9495 / 10000
Epoch 37: 9482 / 10000
Epoch 38: 9502 / 10000
Epoch 39: 9491 / 10000
Epoch 40: 9485 / 10000
Epoch 41: 9499 / 10000
Epoch 42: 9485 / 10000
Epoch 43: 9503 / 10000
Epoch 44: 9495 / 10000
Epoch 45: 9501 / 10000
Epoch 46: 9485 / 10000
Epoch 47: 9503 / 10000
Epoch 48: 9491 / 10000
Epoch 49: 9478 / 10000
==== Training 784x30x30x10 ANN DONE... ======
==== Training 784x30x40x10 ANN ======
Epoch 0: 8773 / 10000
Epoch 1: 9071 / 10000
Epoch 2: 9205 / 10000
Epoch 3: 9259 / 10000
Epoch 4: 9311 / 10000
Epoch 5: 9323 / 10000
Epoch 6: 9367 / 10000
Epoch 7: 9350 / 10000
Epoch 8: 9357 / 10000
Epoch 9: 9389 / 10000
Epoch 10: 9393 / 10000
Epoch 11: 9405 / 10000
Epoch 12: 9433 / 10000
Epoch 13: 9417 / 10000
Epoch 14: 9421 / 10000
Epoch 15: 9425 / 10000
Epoch 16: 9440 / 10000
Epoch 17: 9455 / 10000
Epoch 18: 9441 / 10000
Epoch 19: 9452 / 10000
Epoch 20: 9443 / 10000
Epoch 21: 9441 / 10000
Epoch 22: 9450 / 10000
Epoch 23: 9446 / 10000
Epoch 24: 9448 / 10000
Epoch 25: 9462 / 10000
Epoch 26: 9433 / 10000
Epoch 27: 9469 / 10000
Epoch 28: 9474 / 10000
Epoch 29: 9458 / 10000
Epoch 30: 9462 / 10000
Epoch 31: 9471 / 10000
Epoch 32: 9456 / 10000
Epoch 33: 9461 / 10000
Epoch 34: 9465 / 10000
Epoch 35: 9479 / 10000
Epoch 36: 9462 / 10000
Epoch 37: 9466 / 10000
Epoch 38: 9477 / 10000
Epoch 39: 9484 / 10000
Epoch 40: 9497 / 10000
Epoch 41: 9487 / 10000
Epoch 42: 9485 / 10000
Epoch 43: 9480 / 10000
Epoch 44: 9472 / 10000
Epoch 45: 9489 / 10000
Epoch 46: 9487 / 10000
Epoch 47: 9481 / 10000
Epoch 48: 9464 / 10000
Epoch 49: 9476 / 10000
==== Training 784x30x40x10 ANN DONE... ======
==== Training 784x30x50x10 ANN ======
Epoch 0: 8785 / 10000
Epoch 1: 9079 / 10000
Epoch 2: 9133 / 10000
Epoch 3: 9221 / 10000
Epoch 4: 9253 / 10000
Epoch 5: 9304 / 10000
Epoch 6: 9323 / 10000
Epoch 7: 9342 / 10000
Epoch 8: 9369 / 10000
Epoch 9: 9356 / 10000
Epoch 10: 9403 / 10000
Epoch 11: 9403 / 10000
Epoch 12: 9410 / 10000
Epoch 13: 9388 / 10000
Epoch 14: 9435 / 10000
Epoch 15: 9445 / 10000
Epoch 16: 9451 / 10000
Epoch 17: 9453 / 10000
Epoch 18: 9442 / 10000
Epoch 19: 9450 / 10000
Epoch 20: 9458 / 10000
Epoch 21: 9471 / 10000
Epoch 22: 9484 / 10000
Epoch 23: 9470 / 10000
Epoch 24: 9464 / 10000
Epoch 25: 9487 / 10000
Epoch 26: 9478 / 10000
Epoch 27: 9483 / 10000
Epoch 28: 9480 / 10000
Epoch 29: 9485 / 10000
Epoch 30: 9485 / 10000
Epoch 31: 9493 / 10000
Epoch 32: 9488 / 10000
Epoch 33: 9474 / 10000
Epoch 34: 9477 / 10000
Epoch 35: 9480 / 10000
Epoch 36: 9488 / 10000
Epoch 37: 9495 / 10000
Epoch 38: 9497 / 10000
Epoch 39: 9490 / 10000
Epoch 40: 9481 / 10000
Epoch 41: 9479 / 10000
Epoch 42: 9471 / 10000
Epoch 43: 9497 / 10000
Epoch 44: 9486 / 10000
Epoch 45: 9490 / 10000
Epoch 46: 9490 / 10000
Epoch 47: 9504 / 10000
Epoch 48: 9501 / 10000
Epoch 49: 9490 / 10000
==== Training 784x30x50x10 ANN DONE... ======
==== Training 784x40x10x10 ANN ======
Epoch 0: 8647 / 10000
Epoch 1: 8992 / 10000
Epoch 2: 9104 / 10000
Epoch 3: 9206 / 10000
Epoch 4: 9246 / 10000
Epoch 5: 9270 / 10000
Epoch 6: 9336 / 10000
Epoch 7: 9335 / 10000
Epoch 8: 9357 / 10000
Epoch 9: 9372 / 10000
Epoch 10: 9396 / 10000
Epoch 11: 9419 / 10000
Epoch 12: 9424 / 10000
Epoch 13: 9432 / 10000
Epoch 14: 9435 / 10000
Epoch 15: 9440 / 10000
Epoch 16: 9444 / 10000
Epoch 17: 9456 / 10000
Epoch 18: 9436 / 10000
Epoch 19: 9430 / 10000
Epoch 20: 9415 / 10000
Epoch 21: 9416 / 10000
Epoch 22: 9451 / 10000
Epoch 23: 9460 / 10000
Epoch 24: 9461 / 10000
Epoch 25: 9455 / 10000
Epoch 26: 9446 / 10000
Epoch 27: 9449 / 10000
Epoch 28: 9446 / 10000
Epoch 29: 9458 / 10000
Epoch 30: 9454 / 10000
Epoch 31: 9448 / 10000
Epoch 32: 9453 / 10000
Epoch 33: 9463 / 10000
Epoch 34: 9462 / 10000
Epoch 35: 9452 / 10000
Epoch 36: 9446 / 10000
Epoch 37: 9448 / 10000
Epoch 38: 9446 / 10000
Epoch 39: 9460 / 10000
Epoch 40: 9466 / 10000
Epoch 41: 9471 / 10000
Epoch 42: 9458 / 10000
Epoch 43: 9466 / 10000
Epoch 44: 9457 / 10000
Epoch 45: 9454 / 10000
Epoch 46: 9430 / 10000
Epoch 47: 9451 / 10000
Epoch 48: 9435 / 10000
Epoch 49: 9453 / 10000
==== Training 784x40x10x10 ANN DONE... ======
==== Training 784x40x20x10 ANN ======
Epoch 0: 8755 / 10000
Epoch 1: 8974 / 10000
Epoch 2: 9130 / 10000
Epoch 3: 9189 / 10000
Epoch 4: 9254 / 10000
Epoch 5: 9269 / 10000
Epoch 6: 9305 / 10000
Epoch 7: 9328 / 10000
Epoch 8: 9376 / 10000
Epoch 9: 9342 / 10000
Epoch 10: 9388 / 10000
Epoch 11: 9375 / 10000
Epoch 12: 9399 / 10000
Epoch 13: 9418 / 10000
Epoch 14: 9409 / 10000
Epoch 15: 9402 / 10000
Epoch 16: 9434 / 10000
Epoch 17: 9422 / 10000
Epoch 18: 9401 / 10000
Epoch 19: 9430 / 10000
Epoch 20: 9448 / 10000
Epoch 21: 9420 / 10000
Epoch 22: 9425 / 10000
Epoch 23: 9460 / 10000
Epoch 24: 9436 / 10000
Epoch 25: 9428 / 10000
Epoch 26: 9454 / 10000
Epoch 27: 9456 / 10000
Epoch 28: 9452 / 10000
Epoch 29: 9470 / 10000
Epoch 30: 9440 / 10000
Epoch 31: 9459 / 10000
Epoch 32: 9449 / 10000
Epoch 33: 9446 / 10000
Epoch 34: 9455 / 10000
Epoch 35: 9454 / 10000
Epoch 36: 9458 / 10000
Epoch 37: 9469 / 10000
Epoch 38: 9444 / 10000
Epoch 39: 9464 / 10000
Epoch 40: 9461 / 10000
Epoch 41: 9458 / 10000
Epoch 42: 9461 / 10000
Epoch 43: 9455 / 10000
Epoch 44: 9442 / 10000
Epoch 45: 9451 / 10000
Epoch 46: 9448 / 10000
Epoch 47: 9466 / 10000
Epoch 48: 9449 / 10000
Epoch 49: 9458 / 10000
==== Training 784x40x20x10 ANN DONE... ======
==== Training 784x40x30x10 ANN ======
Epoch 0: 8900 / 10000
Epoch 1: 9092 / 10000
Epoch 2: 9205 / 10000
Epoch 3: 9294 / 10000
Epoch 4: 9318 / 10000
Epoch 5: 9325 / 10000
Epoch 6: 9366 / 10000
Epoch 7: 9355 / 10000
Epoch 8: 9377 / 10000
Epoch 9: 9413 / 10000
Epoch 10: 9422 / 10000
Epoch 11: 9430 / 10000
Epoch 12: 9434 / 10000
Epoch 13: 9437 / 10000
Epoch 14: 9440 / 10000
Epoch 15: 9458 / 10000
Epoch 16: 9443 / 10000
Epoch 17: 9447 / 10000
Epoch 18: 9449 / 10000
Epoch 19: 9468 / 10000
Epoch 20: 9432 / 10000
Epoch 21: 9467 / 10000
Epoch 22: 9455 / 10000
Epoch 23: 9460 / 10000
Epoch 24: 9449 / 10000
Epoch 25: 9462 / 10000
Epoch 26: 9458 / 10000
Epoch 27: 9469 / 10000
Epoch 28: 9474 / 10000
Epoch 29: 9475 / 10000
Epoch 30: 9474 / 10000
Epoch 31: 9481 / 10000
Epoch 32: 9487 / 10000
Epoch 33: 9491 / 10000
Epoch 34: 9462 / 10000
Epoch 35: 9472 / 10000
Epoch 36: 9487 / 10000
Epoch 37: 9482 / 10000
Epoch 38: 9485 / 10000
Epoch 39: 9473 / 10000
Epoch 40: 9496 / 10000
Epoch 41: 9501 / 10000
Epoch 42: 9485 / 10000
Epoch 43: 9486 / 10000
Epoch 44: 9489 / 10000
Epoch 45: 9490 / 10000
Epoch 46: 9485 / 10000
Epoch 47: 9490 / 10000
Epoch 48: 9486 / 10000
Epoch 49: 9488 / 10000
==== Training 784x40x30x10 ANN DONE... ======
